Year,LapNumber,LapTimeSeconds,Compound,Circuit,Driver,TrackLengthM,TyreLife,WeatherTime,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2024,29.0,81.597,HARD,emiliaromagna,SAI,4909,2.0,,,,,,,,
2024,30.0,80.648,HARD,emiliaromagna,SAI,4909,3.0,,,,,,,,
2024,31.0,80.652,HARD,emiliaromagna,SAI,4909,4.0,,,,,,,,
2024,32.0,80.636,HARD,emiliaromagna,SAI,4909,5.0,,,,,,,,
2024,33.0,80.724,HARD,emiliaromagna,SAI,4909,6.0,,,,,,,,
2024,34.0,80.848,HARD,emiliaromagna,SAI,4909,7.0,,,,,,,,
2024,35.0,80.705,HARD,emiliaromagna,SAI,4909,8.0,,,,,,,,
2024,36.0,80.849,HARD,emiliaromagna,SAI,4909,9.0,,,,,,,,
2024,37.0,80.466,HARD,emiliaromagna,SAI,4909,10.0,,,,,,,,
2024,38.0,80.496,HARD,emiliaromagna,SAI,4909,11.0,,,,,,,,
2024,39.0,80.531,HARD,emiliaromagna,SAI,4909,12.0,,,,,,,,
2024,40.0,80.519,HARD,emiliaromagna,SAI,4909,13.0,,,,,,,,
2024,41.0,80.615,HARD,emiliaromagna,SAI,4909,14.0,,,,,,,,
2024,42.0,80.667,HARD,emiliaromagna,SAI,4909,15.0,,,,,,,,
2024,43.0,80.701,HARD,emiliaromagna,SAI,4909,16.0,,,,,,,,
2024,44.0,81.066,HARD,emiliaromagna,SAI,4909,17.0,,,,,,,,
2024,45.0,81.256,HARD,emiliaromagna,SAI,4909,18.0,,,,,,,,
2024,46.0,81.064,HARD,emiliaromagna,SAI,4909,19.0,,,,,,,,
2024,47.0,82.064,HARD,emiliaromagna,SAI,4909,20.0,,,,,,,,
2024,48.0,80.999,HARD,emiliaromagna,SAI,4909,21.0,,,,,,,,
2024,49.0,80.737,HARD,emiliaromagna,SAI,4909,22.0,,,,,,,,
2024,50.0,80.988,HARD,emiliaromagna,SAI,4909,23.0,,,,,,,,
2024,51.0,81.748,HARD,emiliaromagna,SAI,4909,24.0,,,,,,,,
2024,52.0,81.601,HARD,emiliaromagna,SAI,4909,25.0,,,,,,,,
2024,53.0,81.238,HARD,emiliaromagna,SAI,4909,26.0,,,,,,,,
2024,54.0,80.827,HARD,emiliaromagna,SAI,4909,27.0,,,,,,,,
2024,55.0,80.803,HARD,emiliaromagna,SAI,4909,28.0,,,,,,,,
2024,56.0,80.959,HARD,emiliaromagna,SAI,4909,29.0,,,,,,,,
2024,57.0,80.759,HARD,emiliaromagna,SAI,4909,30.0,,,,,,,,
2024,58.0,80.792,HARD,emiliaromagna,SAI,4909,31.0,0 days 00:55:59.475000,25.1,50.0,1006.9,False,44.5,139.0,1.5
2024,59.0,80.74,HARD,emiliaromagna,SAI,4909,32.0,,,,,,,,
2024,60.0,80.992,HARD,emiliaromagna,SAI,4909,33.0,0 days 00:57:59.472000,25.0,50.0,1006.8,False,45.5,138.0,2.5
2024,61.0,81.378,HARD,emiliaromagna,SAI,4909,34.0,0 days 00:58:59.484000,25.1,50.0,1006.9,False,45.3,121.0,3.4
2024,62.0,80.97,HARD,emiliaromagna,SAI,4909,35.0,0 days 00:59:59.500000,25.1,50.0,1006.9,False,45.2,138.0,3.4
2024,63.0,80.22,HARD,emiliaromagna,SAI,4909,36.0,,,,,,,,
2024,2.0,81.841,MEDIUM,emiliaromagna,HAM,4909,2.0,,,,,,,,
2024,3.0,81.222,MEDIUM,emiliaromagna,HAM,4909,3.0,,,,,,,,
2024,4.0,81.715,MEDIUM,emiliaromagna,HAM,4909,4.0,,,,,,,,
2024,5.0,81.544,MEDIUM,emiliaromagna,HAM,4909,5.0,,,,,,,,
2024,6.0,81.569,MEDIUM,emiliaromagna,HAM,4909,6.0,,,,,,,,
2024,7.0,81.446,MEDIUM,emiliaromagna,HAM,4909,7.0,,,,,,,,
2024,8.0,81.593,MEDIUM,emiliaromagna,HAM,4909,8.0,,,,,,,,
2024,9.0,81.51,MEDIUM,emiliaromagna,HAM,4909,9.0,,,,,,,,
2024,10.0,81.544,MEDIUM,emiliaromagna,HAM,4909,10.0,,,,,,,,
2024,11.0,81.472,MEDIUM,emiliaromagna,HAM,4909,11.0,,,,,,,,
2024,12.0,81.756,MEDIUM,emiliaromagna,HAM,4909,12.0,,,,,,,,
2024,13.0,81.767,MEDIUM,emiliaromagna,HAM,4909,13.0,,,,,,,,
2024,14.0,82.08,MEDIUM,emiliaromagna,HAM,4909,14.0,,,,,,,,
2024,15.0,81.729,MEDIUM,emiliaromagna,HAM,4909,15.0,,,,,,,,
2024,16.0,82.199,MEDIUM,emiliaromagna,HAM,4909,16.0,,,,,,,,
2024,17.0,81.846,MEDIUM,emiliaromagna,HAM,4909,17.0,,,,,,,,
2024,18.0,82.02,MEDIUM,emiliaromagna,HAM,4909,18.0,,,,,,,,
2024,19.0,81.974,MEDIUM,emiliaromagna,HAM,4909,19.0,,,,,,,,
2024,20.0,82.222,MEDIUM,emiliaromagna,HAM,4909,20.0,,,,,,,,
2024,21.0,82.275,MEDIUM,emiliaromagna,HAM,4909,21.0,,,,,,,,
2024,22.0,81.846,MEDIUM,emiliaromagna,HAM,4909,22.0,,,,,,,,
2024,23.0,81.561,MEDIUM,emiliaromagna,HAM,4909,23.0,,,,,,,,
2024,24.0,82.345,MEDIUM,emiliaromagna,HAM,4909,24.0,,,,,,,,
2024,25.0,81.492,MEDIUM,emiliaromagna,HAM,4909,25.0,,,,,,,,
2024,29.0,80.593,HARD,emiliaromagna,HAM,4909,2.0,,,,,,,,
2024,30.0,80.586,HARD,emiliaromagna,HAM,4909,3.0,,,,,,,,
2024,31.0,81.737,HARD,emiliaromagna,HAM,4909,4.0,,,,,,,,
2024,32.0,81.16,HARD,emiliaromagna,HAM,4909,5.0,,,,,,,,
2024,33.0,80.942,HARD,emiliaromagna,HAM,4909,6.0,,,,,,,,
2024,34.0,80.964,HARD,emiliaromagna,HAM,4909,7.0,,,,,,,,
2024,35.0,82.165,HARD,emiliaromagna,HAM,4909,8.0,,,,,,,,
2024,36.0,83.058,HARD,emiliaromagna,HAM,4909,9.0,,,,,,,,
2024,37.0,80.748,HARD,emiliaromagna,HAM,4909,10.0,,,,,,,,
2024,38.0,80.546,HARD,emiliaromagna,HAM,4909,11.0,,,,,,,,
2024,39.0,80.677,HARD,emiliaromagna,HAM,4909,12.0,,,,,,,,
2024,40.0,80.837,HARD,emiliaromagna,HAM,4909,13.0,,,,,,,,
2024,41.0,80.639,HARD,emiliaromagna,HAM,4909,14.0,,,,,,,,
2024,42.0,80.434,HARD,emiliaromagna,HAM,4909,15.0,,,,,,,,
2024,43.0,80.331,HARD,emiliaromagna,HAM,4909,16.0,,,,,,,,
2024,44.0,80.843,HARD,emiliaromagna,HAM,4909,17.0,,,,,,,,
2024,45.0,80.581,HARD,emiliaromagna,HAM,4909,18.0,,,,,,,,
2024,46.0,80.944,HARD,emiliaromagna,HAM,4909,19.0,,,,,,,,
2024,47.0,81.069,HARD,emiliaromagna,HAM,4909,20.0,,,,,,,,
2024,48.0,80.921,HARD,emiliaromagna,HAM,4909,21.0,,,,,,,,
2024,49.0,81.182,HARD,emiliaromagna,HAM,4909,22.0,,,,,,,,
2024,50.0,80.698,HARD,emiliaromagna,HAM,4909,23.0,,,,,,,,
2024,51.0,80.776,HARD,emiliaromagna,HAM,4909,24.0,,,,,,,,
2024,52.0,81.176,HARD,emiliaromagna,HAM,4909,25.0,,,,,,,,
2024,53.0,81.415,HARD,emiliaromagna,HAM,4909,26.0,,,,,,,,
2024,54.0,80.841,HARD,emiliaromagna,HAM,4909,27.0,,,,,,,,
2024,55.0,81.027,HARD,emiliaromagna,HAM,4909,28.0,,,,,,,,
2024,56.0,81.297,HARD,emiliaromagna,HAM,4909,29.0,,,,,,,,
2024,57.0,81.664,HARD,emiliaromagna,HAM,4909,30.0,,,,,,,,
2024,58.0,81.561,HARD,emiliaromagna,HAM,4909,31.0,,,,,,,,
2024,59.0,80.649,HARD,emiliaromagna,HAM,4909,32.0,,,,,,,,
2024,60.0,80.629,HARD,emiliaromagna,HAM,4909,33.0,,,,,,,,
2024,61.0,80.726,HARD,emiliaromagna,HAM,4909,34.0,,,,,,,,
2024,62.0,80.645,HARD,emiliaromagna,HAM,4909,35.0,0 days 00:57:59.472000,25.0,50.0,1006.8,False,45.5,138.0,2.5
2024,63.0,80.649,HARD,emiliaromagna,HAM,4909,36.0,0 days 00:58:59.484000,25.1,50.0,1006.9,False,45.3,121.0,3.4
2024,1.0,84.58,MEDIUM,emiliaromagna,LEC,4909,1.0,,,,,,,,
2024,2.0,80.926,MEDIUM,emiliaromagna,LEC,4909,2.0,,,,,,,,
2024,3.0,80.931,MEDIUM,emiliaromagna,LEC,4909,3.0,,,,,,,,
2024,4.0,81.279,MEDIUM,emiliaromagna,LEC,4909,4.0,,,,,,,,
2024,5.0,81.122,MEDIUM,emiliaromagna,LEC,4909,5.0,,,,,,,,
2024,6.0,81.043,MEDIUM,emiliaromagna,LEC,4909,6.0,,,,,,,,
2024,7.0,81.025,MEDIUM,emiliaromagna,LEC,4909,7.0,,,,,,,,
2024,8.0,81.116,MEDIUM,emiliaromagna,LEC,4909,8.0,,,,,,,,
2024,9.0,81.215,MEDIUM,emiliaromagna,LEC,4909,9.0,,,,,,,,
2024,10.0,81.387,MEDIUM,emiliaromagna,LEC,4909,10.0,,,,,,,,
2024,11.0,81.147,MEDIUM,emiliaromagna,LEC,4909,11.0,,,,,,,,
2024,12.0,81.349,MEDIUM,emiliaromagna,LEC,4909,12.0,,,,,,,,
2024,13.0,81.442,MEDIUM,emiliaromagna,LEC,4909,13.0,,,,,,,,
2024,14.0,81.661,MEDIUM,emiliaromagna,LEC,4909,14.0,,,,,,,,
2024,15.0,81.464,MEDIUM,emiliaromagna,LEC,4909,15.0,,,,,,,,
2024,16.0,81.964,MEDIUM,emiliaromagna,LEC,4909,16.0,,,,,,,,
2024,17.0,81.714,MEDIUM,emiliaromagna,LEC,4909,17.0,,,,,,,,
2024,18.0,81.719,MEDIUM,emiliaromagna,LEC,4909,18.0,,,,,,,,
2024,19.0,81.672,MEDIUM,emiliaromagna,LEC,4909,19.0,,,,,,,,
2024,20.0,81.757,MEDIUM,emiliaromagna,LEC,4909,20.0,,,,,,,,
2024,21.0,81.669,MEDIUM,emiliaromagna,LEC,4909,21.0,,,,,,,,
2024,22.0,82.018,MEDIUM,emiliaromagna,LEC,4909,22.0,,,,,,,,
2024,23.0,81.943,MEDIUM,emiliaromagna,LEC,4909,23.0,,,,,,,,
2024,24.0,81.6,MEDIUM,emiliaromagna,LEC,4909,24.0,,,,,,,,
2024,27.0,79.935,HARD,emiliaromagna,LEC,4909,2.0,,,,,,,,
2024,28.0,80.928,HARD,emiliaromagna,LEC,4909,3.0,,,,,,,,
2024,29.0,80.502,HARD,emiliaromagna,LEC,4909,4.0,,,,,,,,
2024,30.0,80.426,HARD,emiliaromagna,LEC,4909,5.0,,,,,,,,
2024,31.0,80.944,HARD,emiliaromagna,LEC,4909,6.0,,,,,,,,
2024,32.0,80.645,HARD,emiliaromagna,LEC,4909,7.0,,,,,,,,
2024,33.0,80.589,HARD,emiliaromagna,LEC,4909,8.0,,,,,,,,
2024,34.0,80.726,HARD,emiliaromagna,LEC,4909,9.0,,,,,,,,
2024,35.0,80.812,HARD,emiliaromagna,LEC,4909,10.0,,,,,,,,
2024,36.0,80.562,HARD,emiliaromagna,LEC,4909,11.0,,,,,,,,
2024,37.0,80.36,HARD,emiliaromagna,LEC,4909,12.0,,,,,,,,
2024,38.0,80.194,HARD,emiliaromagna,LEC,4909,13.0,,,,,,,,
2024,39.0,80.507,HARD,emiliaromagna,LEC,4909,14.0,,,,,,,,
2024,40.0,80.582,HARD,emiliaromagna,LEC,4909,15.0,,,,,,,,
2024,41.0,80.928,HARD,emiliaromagna,LEC,4909,16.0,,,,,,,,
2024,42.0,80.24,HARD,emiliaromagna,LEC,4909,17.0,,,,,,,,
2024,43.0,80.942,HARD,emiliaromagna,LEC,4909,18.0,,,,,,,,
2024,44.0,80.702,HARD,emiliaromagna,LEC,4909,19.0,,,,,,,,
2024,45.0,80.431,HARD,emiliaromagna,LEC,4909,20.0,,,,,,,,
2024,46.0,80.596,HARD,emiliaromagna,LEC,4909,21.0,,,,,,,,
2024,47.0,81.313,HARD,emiliaromagna,LEC,4909,22.0,,,,,,,,
2024,48.0,81.513,HARD,emiliaromagna,LEC,4909,23.0,,,,,,,,
2024,49.0,80.798,HARD,emiliaromagna,LEC,4909,24.0,,,,,,,,
2024,50.0,80.414,HARD,emiliaromagna,LEC,4909,25.0,,,,,,,,
2024,51.0,80.364,HARD,emiliaromagna,LEC,4909,26.0,,,,,,,,
2024,52.0,80.358,HARD,emiliaromagna,LEC,4909,27.0,,,,,,,,
2024,53.0,80.889,HARD,emiliaromagna,LEC,4909,28.0,,,,,,,,
2024,54.0,80.398,HARD,emiliaromagna,LEC,4909,29.0,,,,,,,,
2024,55.0,80.636,HARD,emiliaromagna,LEC,4909,30.0,,,,,,,,
2024,56.0,80.415,HARD,emiliaromagna,LEC,4909,31.0,,,,,,,,
2024,57.0,80.752,HARD,emiliaromagna,LEC,4909,32.0,,,,,,,,
2024,58.0,80.553,HARD,emiliaromagna,LEC,4909,33.0,0 days 00:55:59.475000,25.1,50.0,1006.9,False,44.5,139.0,1.5
2024,59.0,80.506,HARD,emiliaromagna,LEC,4909,34.0,,,,,,,,
2024,60.0,80.693,HARD,emiliaromagna,LEC,4909,35.0,0 days 00:57:59.472000,25.0,50.0,1006.8,False,45.5,138.0,2.5
2024,61.0,80.783,HARD,emiliaromagna,LEC,4909,36.0,0 days 00:58:59.484000,25.1,50.0,1006.9,False,45.3,121.0,3.4
2024,62.0,81.307,HARD,emiliaromagna,LEC,4909,37.0,0 days 00:59:59.500000,25.1,50.0,1006.9,False,45.2,138.0,3.4
2024,63.0,81.153,HARD,emiliaromagna,LEC,4909,38.0,,,,,,,,
2024,2.0,83.939,HARD,emiliaromagna,ZHO,4909,2.0,,,,,,,,
2024,3.0,82.718,HARD,emiliaromagna,ZHO,4909,3.0,,,,,,,,
2024,4.0,83.046,HARD,emiliaromagna,ZHO,4909,4.0,,,,,,,,
2024,5.0,82.565,HARD,emiliaromagna,ZHO,4909,5.0,,,,,,,,
2024,6.0,82.647,HARD,emiliaromagna,ZHO,4909,6.0,,,,,,,,
2024,7.0,82.971,HARD,emiliaromagna,ZHO,4909,7.0,,,,,,,,
2024,8.0,82.798,HARD,emiliaromagna,ZHO,4909,8.0,,,,,,,,
2024,9.0,83.153,HARD,emiliaromagna,ZHO,4909,9.0,,,,,,,,
2024,10.0,83.131,HARD,emiliaromagna,ZHO,4909,10.0,,,,,,,,
2024,11.0,82.874,HARD,emiliaromagna,ZHO,4909,11.0,,,,,,,,
2024,12.0,83.192,HARD,emiliaromagna,ZHO,4909,12.0,,,,,,,,
2024,13.0,83.067,HARD,emiliaromagna,ZHO,4909,13.0,,,,,,,,
2024,14.0,82.802,HARD,emiliaromagna,ZHO,4909,14.0,,,,,,,,
2024,15.0,82.832,HARD,emiliaromagna,ZHO,4909,15.0,,,,,,,,
2024,16.0,82.789,HARD,emiliaromagna,ZHO,4909,16.0,,,,,,,,
2024,17.0,83.033,HARD,emiliaromagna,ZHO,4909,17.0,,,,,,,,
2024,18.0,83.106,HARD,emiliaromagna,ZHO,4909,18.0,,,,,,,,
2024,19.0,83.179,HARD,emiliaromagna,ZHO,4909,19.0,,,,,,,,
2024,20.0,83.207,HARD,emiliaromagna,ZHO,4909,20.0,,,,,,,,
2024,21.0,83.217,HARD,emiliaromagna,ZHO,4909,21.0,,,,,,,,
2024,22.0,83.261,HARD,emiliaromagna,ZHO,4909,22.0,,,,,,,,
2024,23.0,83.02,HARD,emiliaromagna,ZHO,4909,23.0,,,,,,,,
2024,24.0,83.021,HARD,emiliaromagna,ZHO,4909,24.0,,,,,,,,
2024,25.0,83.36,HARD,emiliaromagna,ZHO,4909,25.0,,,,,,,,
2024,26.0,83.041,HARD,emiliaromagna,ZHO,4909,26.0,,,,,,,,
2024,27.0,82.929,HARD,emiliaromagna,ZHO,4909,27.0,,,,,,,,
2024,28.0,82.921,HARD,emiliaromagna,ZHO,4909,28.0,,,,,,,,
2024,29.0,83.118,HARD,emiliaromagna,ZHO,4909,29.0,,,,,,,,
2024,30.0,83.117,HARD,emiliaromagna,ZHO,4909,30.0,,,,,,,,
2024,31.0,83.326,HARD,emiliaromagna,ZHO,4909,31.0,,,,,,,,
2024,32.0,83.806,HARD,emiliaromagna,ZHO,4909,32.0,,,,,,,,
2024,35.0,81.317,MEDIUM,emiliaromagna,ZHO,4909,2.0,,,,,,,,
2024,36.0,83.077,MEDIUM,emiliaromagna,ZHO,4909,3.0,,,,,,,,
2024,37.0,81.016,MEDIUM,emiliaromagna,ZHO,4909,4.0,,,,,,,,
2024,38.0,81.549,MEDIUM,emiliaromagna,ZHO,4909,5.0,,,,,,,,
2024,39.0,81.58,MEDIUM,emiliaromagna,ZHO,4909,6.0,,,,,,,,
2024,40.0,81.914,MEDIUM,emiliaromagna,ZHO,4909,7.0,,,,,,,,
2024,41.0,81.383,MEDIUM,emiliaromagna,ZHO,4909,8.0,,,,,,,,
2024,42.0,82.007,MEDIUM,emiliaromagna,ZHO,4909,9.0,,,,,,,,
2024,43.0,83.86,MEDIUM,emiliaromagna,ZHO,4909,10.0,,,,,,,,
2024,44.0,81.23,MEDIUM,emiliaromagna,ZHO,4909,11.0,,,,,,,,
2024,45.0,81.651,MEDIUM,emiliaromagna,ZHO,4909,12.0,,,,,,,,
2024,46.0,81.675,MEDIUM,emiliaromagna,ZHO,4909,13.0,,,,,,,,
2024,47.0,81.817,MEDIUM,emiliaromagna,ZHO,4909,14.0,,,,,,,,
2024,48.0,84.342,MEDIUM,emiliaromagna,ZHO,4909,15.0,,,,,,,,
2024,49.0,81.934,MEDIUM,emiliaromagna,ZHO,4909,16.0,,,,,,,,
2024,50.0,82.488,MEDIUM,emiliaromagna,ZHO,4909,17.0,,,,,,,,
2024,51.0,84.214,MEDIUM,emiliaromagna,ZHO,4909,18.0,,,,,,,,
2024,52.0,82.64,MEDIUM,emiliaromagna,ZHO,4909,19.0,,,,,,,,
2024,53.0,82.802,MEDIUM,emiliaromagna,ZHO,4909,20.0,,,,,,,,
2024,54.0,84.084,MEDIUM,emiliaromagna,ZHO,4909,21.0,,,,,,,,
2024,55.0,82.694,MEDIUM,emiliaromagna,ZHO,4909,22.0,,,,,,,,
2024,56.0,82.942,MEDIUM,emiliaromagna,ZHO,4909,23.0,,,,,,,,
2024,57.0,83.906,MEDIUM,emiliaromagna,ZHO,4909,24.0,,,,,,,,
2024,58.0,82.975,MEDIUM,emiliaromagna,ZHO,4909,25.0,,,,,,,,
2024,59.0,83.701,MEDIUM,emiliaromagna,ZHO,4909,26.0,,,,,,,,
2024,60.0,81.77,MEDIUM,emiliaromagna,ZHO,4909,27.0,,,,,,,,
2024,61.0,81.563,MEDIUM,emiliaromagna,ZHO,4909,28.0,0 days 00:57:59.472000,25.0,50.0,1006.8,False,45.5,138.0,2.5
2024,62.0,81.489,MEDIUM,emiliaromagna,ZHO,4909,29.0,0 days 00:58:59.484000,25.1,50.0,1006.9,False,45.3,121.0,3.4
2024,2.0,83.624,MEDIUM,emiliaromagna,BOT,4909,2.0,,,,,,,,
2024,3.0,82.762,MEDIUM,emiliaromagna,BOT,4909,3.0,,,,,,,,
2024,4.0,82.786,MEDIUM,emiliaromagna,BOT,4909,4.0,,,,,,,,
2024,5.0,82.794,MEDIUM,emiliaromagna,BOT,4909,5.0,,,,,,,,
2024,6.0,82.415,MEDIUM,emiliaromagna,BOT,4909,6.0,,,,,,,,
2024,7.0,82.568,MEDIUM,emiliaromagna,BOT,4909,7.0,,,,,,,,
2024,10.0,81.529,HARD,emiliaromagna,BOT,4909,2.0,,,,,,,,
2024,11.0,81.455,HARD,emiliaromagna,BOT,4909,3.0,,,,,,,,
2024,12.0,81.971,HARD,emiliaromagna,BOT,4909,4.0,,,,,,,,
2024,13.0,81.605,HARD,emiliaromagna,BOT,4909,5.0,,,,,,,,
2024,14.0,81.732,HARD,emiliaromagna,BOT,4909,6.0,,,,,,,,
2024,15.0,81.982,HARD,emiliaromagna,BOT,4909,7.0,,,,,,,,
2024,16.0,81.896,HARD,emiliaromagna,BOT,4909,8.0,,,,,,,,
2024,17.0,82.468,HARD,emiliaromagna,BOT,4909,9.0,,,,,,,,
2024,18.0,82.36,HARD,emiliaromagna,BOT,4909,10.0,,,,,,,,
2024,19.0,82.283,HARD,emiliaromagna,BOT,4909,11.0,,,,,,,,
2024,20.0,82.239,HARD,emiliaromagna,BOT,4909,12.0,,,,,,,,
2024,21.0,82.231,HARD,emiliaromagna,BOT,4909,13.0,,,,,,,,
2024,22.0,82.436,HARD,emiliaromagna,BOT,4909,14.0,,,,,,,,
2024,23.0,82.334,HARD,emiliaromagna,BOT,4909,15.0,,,,,,,,
2024,24.0,82.589,HARD,emiliaromagna,BOT,4909,16.0,,,,,,,,
2024,25.0,82.605,HARD,emiliaromagna,BOT,4909,17.0,,,,,,,,
2024,26.0,82.655,HARD,emiliaromagna,BOT,4909,18.0,,,,,,,,
2024,27.0,82.583,HARD,emiliaromagna,BOT,4909,19.0,,,,,,,,
2024,28.0,82.969,HARD,emiliaromagna,BOT,4909,20.0,,,,,,,,
2024,29.0,83.139,HARD,emiliaromagna,BOT,4909,21.0,,,,,,,,
2024,30.0,83.276,HARD,emiliaromagna,BOT,4909,22.0,,,,,,,,
2024,31.0,82.862,HARD,emiliaromagna,BOT,4909,23.0,,,,,,,,
2024,32.0,82.673,HARD,emiliaromagna,BOT,4909,24.0,,,,,,,,
2024,33.0,83.028,HARD,emiliaromagna,BOT,4909,25.0,,,,,,,,
2024,34.0,82.761,HARD,emiliaromagna,BOT,4909,26.0,,,,,,,,
2024,35.0,82.683,HARD,emiliaromagna,BOT,4909,27.0,,,,,,,,
2024,36.0,82.756,HARD,emiliaromagna,BOT,4909,28.0,,,,,,,,
2024,37.0,82.718,HARD,emiliaromagna,BOT,4909,29.0,,,,,,,,
2024,38.0,82.62,HARD,emiliaromagna,BOT,4909,30.0,,,,,,,,
2024,39.0,82.823,HARD,emiliaromagna,BOT,4909,31.0,,,,,,,,
2024,40.0,83.805,HARD,emiliaromagna,BOT,4909,32.0,,,,,,,,
2024,41.0,82.798,HARD,emiliaromagna,BOT,4909,33.0,,,,,,,,
2024,42.0,82.709,HARD,emiliaromagna,BOT,4909,34.0,,,,,,,,
2024,43.0,82.686,HARD,emiliaromagna,BOT,4909,35.0,,,,,,,,
2024,44.0,82.681,HARD,emiliaromagna,BOT,4909,36.0,,,,,,,,
2024,45.0,84.419,HARD,emiliaromagna,BOT,4909,37.0,,,,,,,,
2024,46.0,83.857,HARD,emiliaromagna,BOT,4909,38.0,,,,,,,,
2024,47.0,85.739,HARD,emiliaromagna,BOT,4909,39.0,,,,,,,,
2024,48.0,82.396,HARD,emiliaromagna,BOT,4909,40.0,,,,,,,,
2024,49.0,82.636,HARD,emiliaromagna,BOT,4909,41.0,,,,,,,,
2024,50.0,83.889,HARD,emiliaromagna,BOT,4909,42.0,,,,,,,,
2024,51.0,83.709,HARD,emiliaromagna,BOT,4909,43.0,,,,,,,,
2024,52.0,84.074,HARD,emiliaromagna,BOT,4909,44.0,,,,,,,,
2024,53.0,82.947,HARD,emiliaromagna,BOT,4909,45.0,,,,,,,,
2024,54.0,83.616,HARD,emiliaromagna,BOT,4909,46.0,,,,,,,,
2024,55.0,83.01,HARD,emiliaromagna,BOT,4909,47.0,,,,,,,,
2024,56.0,82.917,HARD,emiliaromagna,BOT,4909,48.0,,,,,,,,
2024,57.0,84.466,HARD,emiliaromagna,BOT,4909,49.0,,,,,,,,
2024,58.0,82.528,HARD,emiliaromagna,BOT,4909,50.0,,,,,,,,
2024,59.0,84.53,HARD,emiliaromagna,BOT,4909,51.0,,,,,,,,
2024,60.0,84.449,HARD,emiliaromagna,BOT,4909,52.0,,,,,,,,
2024,61.0,86.165,HARD,emiliaromagna,BOT,4909,53.0,0 days 00:57:59.472000,25.0,50.0,1006.8,False,45.5,138.0,2.5
2024,62.0,85.985,HARD,emiliaromagna,BOT,4909,54.0,0 days 00:58:59.484000,25.1,50.0,1006.9,False,45.3,121.0,3.4
2023,1.0,115.659,SOFT,emiliaromagna,VER,4909,1.0,,,,,,,,
2023,2.0,113.103,SOFT,emiliaromagna,VER,4909,2.0,,,,,,,,
2023,3.0,112.277,SOFT,emiliaromagna,VER,4909,3.0,,,,,,,,
2023,4.0,112.789,SOFT,emiliaromagna,VER,4909,4.0,,,,,,,,
2023,5.0,112.602,SOFT,emiliaromagna,VER,4909,5.0,,,,,,,,
2023,6.0,112.13,SOFT,emiliaromagna,VER,4909,6.0,,,,,,,,
2023,7.0,112.415,SOFT,emiliaromagna,VER,4909,7.0,,,,,,,,
2023,8.0,112.472,SOFT,emiliaromagna,VER,4909,8.0,,,,,,,,
2023,9.0,111.88,SOFT,emiliaromagna,VER,4909,9.0,,,,,,,,
2023,10.0,112.455,SOFT,emiliaromagna,VER,4909,10.0,,,,,,,,
2023,11.0,112.613,SOFT,emiliaromagna,VER,4909,11.0,,,,,,,,
2023,12.0,112.714,SOFT,emiliaromagna,VER,4909,12.0,,,,,,,,
2023,13.0,112.962,SOFT,emiliaromagna,VER,4909,13.0,,,,,,,,
2023,16.0,110.696,MEDIUM,emiliaromagna,VER,4909,2.0,,,,,,,,
2023,17.0,110.108,MEDIUM,emiliaromagna,VER,4909,3.0,,,,,,,,
2023,18.0,111.637,MEDIUM,emiliaromagna,VER,4909,4.0,,,,,,,,
2023,19.0,111.956,MEDIUM,emiliaromagna,VER,4909,5.0,,,,,,,,
2023,20.0,115.733,MEDIUM,emiliaromagna,VER,4909,6.0,,,,,,,,
2023,21.0,114.915,MEDIUM,emiliaromagna,VER,4909,7.0,,,,,,,,
2023,22.0,115.325,MEDIUM,emiliaromagna,VER,4909,8.0,,,,,,,,
2023,23.0,112.905,MEDIUM,emiliaromagna,VER,4909,9.0,,,,,,,,
2023,24.0,110.996,MEDIUM,emiliaromagna,VER,4909,10.0,,,,,,,,
2023,25.0,111.106,MEDIUM,emiliaromagna,VER,4909,11.0,,,,,,,,
2023,26.0,111.377,MEDIUM,emiliaromagna,VER,4909,12.0,,,,,,,,
2023,27.0,111.472,MEDIUM,emiliaromagna,VER,4909,13.0,,,,,,,,
2023,28.0,111.41,MEDIUM,emiliaromagna,VER,4909,14.0,,,,,,,,
2023,29.0,111.595,MEDIUM,emiliaromagna,VER,4909,15.0,,,,,,,,
2023,30.0,115.882,MEDIUM,emiliaromagna,VER,4909,16.0,,,,,,,,
2023,32.0,108.922,SOFT,emiliaromagna,VER,4909,2.0,,,,,,,,
2023,33.0,110.586,SOFT,emiliaromagna,VER,4909,3.0,,,,,,,,
2023,34.0,110.792,SOFT,emiliaromagna,VER,4909,4.0,,,,,,,,
2023,35.0,110.408,SOFT,emiliaromagna,VER,4909,5.0,,,,,,,,
2023,36.0,110.362,SOFT,emiliaromagna,VER,4909,6.0,,,,,,,,
2023,37.0,110.317,SOFT,emiliaromagna,VER,4909,7.0,,,,,,,,
2023,38.0,110.147,SOFT,emiliaromagna,VER,4909,8.0,,,,,,,,
2023,39.0,110.113,SOFT,emiliaromagna,VER,4909,9.0,,,,,,,,
2023,40.0,110.067,SOFT,emiliaromagna,VER,4909,10.0,,,,,,,,
2023,41.0,109.954,SOFT,emiliaromagna,VER,4909,11.0,,,,,,,,
2023,42.0,110.187,SOFT,emiliaromagna,VER,4909,12.0,,,,,,,,
